0,0.39,0.62,0.47,0.32,4.17,0.24,0.87,0.14,0.89,0,0.42,7.17,2.9,8.73,0.28,4.09,0,0.62,0.14,1.37,47.5,68.31,2440.3,8.66,0,0,0.72,0.44,14.72,74.77,3.77,0,0,0,1.74,0.07,5.24,7.11,0,0,1.64,6.71,0,3.47,5.48,15.01,0.06,6.73,0,123.77,2340.6
0.42,0,0.76,0.43,0.46,2.38,0.21,1.05,0.16,0.86,0.05,0.29,7.04,2.79,8.66,0.4,2.37,0,0.77,0.16,0.5,47.8,24.75,2454.3,5.5,0,0,0.88,0.48,9.87,74.71,1.79,0,0,0,1.59,0.07,1.67,0,0,0,1.43,3.89,0,3.35,1.44,14.81,0.03,0.13,0,100,2337.7
0,0.34,0.66,0.47,0.74,3.29,0.93,2.77,0.22,0.83,0.03,0.48,8.72,2.83,8.73,0.1,3.24,0,0.28,0.21,0.93,47.68,41.11,2444,8.46,0,0,0.8,0.36,13.56,74.79,3.05,0,0,0,1.7,0.07,1.66,0.42,0,0,2.03,4.78,0,3.19,2.71,14,0.04,0.3,0,3.16,2340.1
0.6,0,0.55,0.49,0.57,7.3,1.3,2.27,0.23,0.8,0.1,0.6,9.62,2.85,8.66,0.23,5.12,0,0.86,0.23,0.8,47.66,39.91,2442.7,5.41,0,0,0.64,0.59,10.1,74.19,1.82,0,0,0,1.59,0.07,7.4,9.87,0,0,1.8,7.4,0,3.34,1.88,14.09,0.11,3.75,0,131.26,2321.5
0,2.41,0.54,0.38,0.47,6.09,2.45,1.44,0.24,0.64,0.14,0.62,7.67,2.99,8.8,0.28,6.08,0,0.86,0.24,1.75,47.69,87.61,2446.1,6.51,0,0,0.63,0.29,11.27,74.19,2.19,0,0,0,2.07,0.07,1.8,0.38,0,0,1.81,4.98,0,3.48,2.09,15.4,0.04,0.21,0,1.87,2302.2
0,0.42,0.59,0.46,2.22,1.46,2.49,8.23,0.12,0.75,0,0.78,8.15,2.71,8.67,0.33,1.47,0,0.91,0.11,0.71,47.63,36.8,2442.8,8.67,0,0,0.69,0.3,10.92,74.8,1.47,0,0,0,1.52,0.07,1.71,0.46,0,0,2.02,4.65,0,1.8,1.09,7.84,0.03,0.15,0,1.78,2321.2
0,0.65,0.63,0.45,1.45,2.96,1.64,5.38,0.24,0.91,0.08,0.8,8.83,2.81,8.66,0.16,2.95,0,0.55,0.24,1.29,47.9,23.86,2436.5,9.21,0,0,0.68,0.37,10.28,74.19,1.94,0,0,0,1.48,0.07,2.17,0.42,0,0,1.62,5.83,0,3.46,1.74,15.3,0.04,0.2,0,2.26,2321.3
0.39,0,0.65,0.49,1.7,0.17,1.83,6.29,0.1,0.24,0.03,0.64,7.92,2.5,8.6,0.29,0.18,0,0.84,0.1,0.76,47.48,38.19,2437.3,8.12,0,0,0.73,1.04,11.8,74.8,2.29,0,0,0,1.6,0.07,2.31,0.44,0,0,2.12,4.67,0,3.24,1.91,14.4,0.04,0.21,0,15.56,2302.2
0,1.89,0.56,0.7,0.65,7.77,3.34,2.4,0.33,0.74,0.02,0.82,8.78,4.09,8.21,0.17,7.74,0,0.61,0.33,1.94,48.46,23.74,2443.1,9.29,0,0,0.7,1.62,11.65,74.36,2.39,0,0,0,1.82,0.07,1.58,0.32,0,0,1.86,9.23,0,4.29,1.9,18.92,0.05,0.26,0,2.52,2331.3
0,0.47,0.49,0.41,1.63,2.44,1.58,6.09,0.24,0.5,0.08,0.37,7.83,2.77,8.65,0.2,2.43,0,0.67,0.24,2.27,47.77,24.34,2432.1,8.49,0,0,0.56,0.29,9.55,74.08,1.64,0,0,0,1.32,0.07,1.66,0.36,0,0,1.78,5.09,0,2.94,1.2,13.02,0.03,0.13,0,2.08,2317.5
0.58,0,0.62,0.36,0.47,4.43,0.85,1.35,0.25,0.68,0.05,0.67,8.07,2.89,8.73,0.29,4.35,0,0.83,0.25,1.88,47.87,38.35,2436.7,8.54,0,0,0.7,0.24,9.54,74.19,1.27,0,0,0,1.4,0.07,1.9,0.42,0,0,2.12,4.85,0,1.67,0.87,7.3,0.03,0.13,0,2.09,2320.8
0.44,0,0.46,0.5,1.08,3.83,1.36,4.14,0.24,0.53,0.11,0.68,7.52,2.73,8.6,0.22,3.16,0,0.85,0.24,2.6,48,95.36,2444.8,7.29,0,0,0.54,0.51,10.87,74.8,2.02,0,0,0,1.61,0.06,7.93,11.19,0,0,1.85,6.67,0,3.31,2.16,13.78,0.1,4.24,0,19.28,2321.5
0.38,0,0.55,0.62,0.46,2.5,0.54,1.8,0.19,1.2,0.07,0.61,8.97,2.78,8.59,0.15,2.46,0,0.38,0.19,0.47,47.51,23.55,2416.1,2.63,0,0,0.66,0.62,14.16,74.78,3.34,0,0,0,1.89,0.07,3.73,7.46,0,0,1.65,7.8,0,3.12,3.78,13.13,0.09,10.51,0,4.17,2321.5
0.51,0,0.67,0.42,1.4,2.02,1.24,4.97,0.11,0.64,0.06,0.45,8.57,2.72,8.6,0.29,1.39,0,0.8,0.11,0.48,47.88,24.42,2456.2,7.19,0,0,0.77,0.64,12.35,74.8,2.29,0,0,0,1.81,0.06,5.14,7.97,0,0,1.75,7.98,0,3.1,2.17,13.02,0.07,5.72,0,33.27,2321.3
0.42,0,0.55,0.45,1.19,4.42,1.27,4.5,0.23,0.6,0.03,0.86,10.22,2.75,8.59,0.16,4.28,0,0.65,0.23,0.43,47.57,20.88,2436.3,6.66,0,0,0.6,0.67,11.01,74.8,2.1,0,0,0,1.56,0.07,2.79,6.62,0,0,1.61,7.53,0,3.44,2.3,14.27,0.11,4.78,0,33.39,2321.2
0,0.41,0.55,0.43,0.31,6.1,0.27,1.07,0.24,0.39,0,0.42,7.57,3.01,8.66,0.11,6.07,0,0.38,0.24,0.5,47.87,24.21,2456.6,9.3,0,0,0.68,0.26,11.22,74.8,1.49,0,0,0,1.49,0.07,1.31,0.39,0,0,1.71,5.52,0,1.81,1.11,7.87,0.02,0.13,0,2.19,2320.8
0.51,0,0.55,0.43,0.23,1.21,0.2,0.81,0.06,1.25,0.03,0.41,7.41,2.77,8.74,0.09,1.19,0,0.31,0.06,2,47.62,100.07,2421.8,6.39,0,0,0.66,0.68,11.89,74.76,2.34,0,0,0,1.53,0.06,1.29,4.35,0,0,1.74,7.44,0,3.31,2.48,13.77,0.1,5.51,0,32.71,2320.6
0.56,0,0.74,0.39,0.34,3.67,0.84,1.17,0.24,0.71,0,0.62,7.82,2.86,8.66,0.14,3.64,0,0.47,0.24,0.54,47.87,24.3,2456.8,8.96,0,0,0.83,0.25,12.44,74.8,2.06,0,0,0,1.76,0.08,1.8,0.6,0,0,2.14,6.94,0,2.34,1.26,10.23,0.03,0.18,0,3.7,2340.3
0,0.26,0.65,0.41,0.29,2.2,0.19,1.01,0.23,0.5,0.08,0.53,7.63,2.75,8.59,0.1,2.2,0,0.36,0.23,0.49,47.46,24.25,2436.3,9.11,0,0,0.74,0.29,9.76,74.19,1.73,0,0,0,1.46,0.07,1.71,0.53,0,0,1.89,7.21,0,3.18,1.42,13.99,0.03,0.17,0,2.54,2340.3
0,1.79,0.61,0.45,0.46,1.63,0.23,1.06,0.15,0.69,0.05,0.39,7.2,2.7,8.74,0.38,1.62,0,0.76,0.15,1.46,47.93,49.61,2441.1,8.28,0,0,0.69,0.73,14.07,74.78,3.3,0,0,0,1.71,0.08,2.09,0.3,0,0,1.74,6.59,0,2.99,3.04,13.12,0.03,0.29,0,2.06,2321.5
0.81,0,0.62,0.39,1.62,3.56,1.65,6.15,0.23,0.42,0.07,0.5,7.55,2.73,8.6,0.15,1.85,0,0.54,0.23,0.5,47.86,24.31,2456.4,7.67,0,0,0.71,0.55,11.16,74.8,2.15,0,0,0,1.65,0.07,10.45,12.69,0,0,1.75,7.27,0,3.56,2.35,15.12,0.12,4.97,0,1.81,2302.1
0,0.57,0.56,0.4,0.44,2.87,0.22,1.14,0.13,1.19,0.01,0.43,7.21,2.83,8.66,0.25,2.91,0,0.6,0.13,1.27,47.86,24.31,2435.9,8.76,0,0,0.64,0.24,10.46,74.19,1.97,0,0,0,1.47,0.07,1.64,0.53,0,0,1.83,7.4,0,3.57,2.02,15.65,0.04,0.2,0,2.03,2321.5
0,0.41,0.59,0.37,1.91,11.59,3.3,7.1,0.25,0.62,0.15,0.51,8.02,3.01,8.65,0.34,6.19,0,0.9,0.25,0.69,47.7,34.45,2447.8,5.86,0,0,0.65,0.55,12.22,74.18,2.43,0,0,0,1.76,0.07,1.07,0.26,0,0,1.65,7.27,0,3.54,2.59,15.56,0.04,2.22,0,1.84,2302.3
0.63,0,0.68,0.47,0.93,0.11,0.77,2.77,0.14,0.38,0.1,0.54,7.78,2.39,8.68,0.44,0.11,0,1.04,0.13,3.19,47.93,157.54,2454.3,6.41,0,0,0.8,0.54,11.81,74.18,2.31,0,0,0,1.57,0.06,2.19,4.89,0,0,1.59,7.74,0,3.34,2.43,14.05,0.09,5.63,0,22.62,2302.3
1.4,0,0.62,0.46,0.5,0.17,0.29,1.26,0.13,0.28,0.11,0.44,8.07,2.53,8.54,0.35,0.17,0,0.84,0.13,0.5,47.51,24.19,2438.7,7.45,0,0,0.67,0.68,12.22,74.23,2.45,0,0,0,1.78,0.07,1.62,3.43,0,0,1.83,6.8,0,3.52,2.74,15.11,0.12,6.64,0,1.77,2303.4
0,0.41,0.58,0.35,0.44,4.12,0.85,1.4,0.25,0.68,0.01,0.78,7.97,2.89,8.66,0.19,4.09,0,0.59,0.25,1.04,47.87,58.92,2456.6,9.16,0,0,0.65,0.4,4.89,74.2,0.64,0,0,0,1.28,0.07,1.4,0.35,0,0,1.78,4.87,0,1.08,0.43,4.82,0.02,0.1,0,1.96,2301.7
